,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration,Validation_Set
14,116205,1525,1546,90.86,93.6064,319145.4119999993,0.030226722430112263,2022-01-31 10:00:00,2022-01-31 15:15:00,0 days 05:15:00,50050
15,-99784,1674,1679,109.01,109.96,-94794.79999999887,-0.008714796807632208,2022-02-01 23:15:00,2022-02-02 00:30:00,0 days 01:15:00,50050
16,-98060,1679,1697,109.96,109.19,75506.1999999996,0.007002546380502017,2022-02-02 00:30:00,2022-02-02 05:00:00,0 days 04:30:00,50050
17,-99443,1697,1735,109.19,108.9,28838.469999999208,0.0026559208718746063,2022-02-02 05:00:00,2022-02-02 14:30:00,0 days 09:30:00,50050
18,-99973,1735,1735,108.9,106.7122,218720.92940000098,0.020089990817263592,2022-02-02 14:30:00,2022-02-02 14:30:00,0 days 00:00:00,50050
19,-106714,1920,1924,104.07,101.99839999999999,221068.72240000038,0.019905832612664542,2022-02-04 12:45:00,2022-02-04 13:45:00,0 days 01:00:00,50050
20,-98734,2008,2032,114.72,114.36,35544.23999999995,0.003138075313807498,2022-02-05 10:45:00,2022-02-05 16:45:00,0 days 06:00:00,50050
21,-99356,2032,2033,114.36,112.0532,229194.42079999956,0.020171388597411632,2022-02-05 16:45:00,2022-02-05 17:00:00,0 days 00:15:00,50050
22,-101940,2120,2121,113.71,111.4456,230832.93599999946,0.019913815847330874,2022-02-06 14:45:00,2022-02-06 15:00:00,0 days 00:15:00,50050
23,-101698,2192,2215,116.25,119.7375,-354671.77499999973,-0.030000000000000027,2022-02-07 08:45:00,2022-02-07 14:30:00,0 days 05:45:00,50050
24,-96823,2242,2254,118.44,116.081,228405.45699999947,0.01991725768321506,2022-02-07 21:15:00,2022-02-08 00:15:00,0 days 03:00:00,50050
25,-99372,2284,2285,117.7,115.3656,231973.99680000023,0.01983347493627874,2022-02-08 07:45:00,2022-02-08 08:00:00,0 days 00:15:00,50050
26,-104522,2443,2456,114.12,111.83760000000001,238561.01279999953,0.019999999999999907,2022-02-09 23:30:00,2022-02-10 02:45:00,0 days 03:15:00,50050
27,-115225,2608,2615,105.59,103.46839999999999,244461.36000000173,0.020092811819301226,2022-02-11 16:45:00,2022-02-11 18:30:00,0 days 01:45:00,50050
28,129404,2703,2709,95.91,98.7976,373666.9904000008,0.030107392346992112,2022-02-12 16:30:00,2022-02-12 18:00:00,0 days 01:30:00,50050
29,137308,2846,2882,93.11,95.9033,383542.4364000003,0.030000000000000027,2022-02-14 04:15:00,2022-02-14 13:15:00,0 days 09:00:00,50050
30,-129610,2979,2995,101.6,101.04,72581.59999999845,0.005511811023621971,2022-02-15 13:30:00,2022-02-15 17:30:00,0 days 04:00:00,50050
31,-131046,2995,3019,101.04,104.0712,-397226.6351999998,-0.030000000000000027,2022-02-15 17:30:00,2022-02-15 23:30:00,0 days 06:00:00,50050
